"id","political_party","text_clean.x","batch_id","sentiment","explanation","gemini_llm"
"1309783195588661249","podemos","Las políticas del PP llevan más de diez años desmantelando la sanidad pública y anteponiendo el negocio de amiguetes a los criterios de salud. El resultado en Madrid es una atención primaria vacía, falta de médicos y enfermeras. Qué desastre.",412,"negative","The tweet criticizes the PP's policies as dismantling public healthcare and prioritizing business over health, resulting in a negative outcome described as a ""desastre"" (disaster).","negative"
"1309517033420324867","podemos","Los madrileños y madrileñas viven con incertidumbre y miedo por culpa de la gestión irresponsable de Ayuso y Aguado. En lugar de reforzar la sanidad pública y el transporte, prefirieron estigmatizar a los barrios populares. El espejo en el que se mira .",412,"negative","The tweet attributes uncertainty and fear to the ""gestión irresponsable"" (irresponsible management) of Ayuso and Aguado, and criticizes their prioritization of stigmatizing neighborhoods over reinforcing public services.","negative"
"1309485556120731648","podemos","'Los confinamientos selectivos de Ayuso son absurdos e ineficientes. El camino es reforzar los servicios públicos, reforzar la atención primaria, contratar a más rastreadores, y atajar las condiciones de vida precarias que hay sobre todo en los barrios populares'. 📺",412,"negative","The tweet describes the selective lockdowns as ""absurdos e ineficientes"" (absurd and inefficient) and proposes an alternative approach, implying criticism of the current strategy.","negative"
"1309462906967339013","podemos","🗣️ 'Hemos hecho más por cumplir con la Agenda 2030 que lo que se había hecho en los últimos años, desde 2015'. #CuentaAtrás2030 📰 Entrevista a 👇",412,"neutral","This tweet is a factual announcement about an interview and does not express any sentiment.","neutral"
"1309440257402834944","podemos","📽️ : 'Confío en que podamos dar buenas noticias de la ampliación del Escudo Social en un plazo breve; es imprescindible'. #CuentaAtrás2030 📰 Entrevista completa 👇",412,"neutral","This tweet is a factual announcement about an interview and does not express any sentiment.","neutral"
"1309432707856900098","podemos","'Los presupuestos van a ser la gran política de la legislatura porque, por primera vez, van a estar alineados con la Agenda 2030'. #CuentaAtrás2030 📰 Entrevista a 👇",412,"neutral","This tweet is a factual announcement about an interview and does not express any sentiment.","neutral"
"1309431923756990464","podemos","📻 'Quien más ha hecho para que la Agenda 2030 sea transformadora y se cumpla ha sido la sociedad civil. Los movimientos sociales son quienes más han defendido la educación y sanidad públicas y la lucha contra el cambio climático'. #CuentaAtrás2030",412,"neutral","This tweet highlights the role of civil society in achieving the Agenda 2030 goals, focusing on public services and climate action without expressing personal sentiment.","neutral"
"1309427979777433600","podemos","📻 'Quienes conformamos este Gobierno tenemos una idea compartida de hacia dónde nos tenemos que dirigir. Todo ello está reflejado en un acuerdo de coalición, y los presupuestos tienen que desarrollar ese acuerdo'. en #LaCafetera de",413,"neutral","The tweet discusses the government's shared vision and its reflection in a coalition agreement and budget, which is a factual statement about policy and planning.","neutral"
"1309421131217002496","podemos","Este Gobierno está convirtiendo la Agenda 2030 en política de Estado 👇 ✅ Subida del SMI ✅ Ingreso Mínimo Vital ✅ Ley de Cambio Climático y Transición Energética ✅ Ley de Protección de la Infancia y la Adolescencia ✅ Escudo Social ✅ Ley de Libertad Sexual #CuentaAtrás2030",413,"positive","The tweet lists several positive policy initiatives of the government, such as raising the minimum wage and implementing a minimum vital income, indicating progress and beneficial actions.","positive"
"1309417608303636481","podemos","En estos primeros meses del Gobierno hemos hecho una cosa muy importante: ponerle voluntad política a la Agenda 2030, y pasar de las palabras a los hechos. #CuentaAtrás2030",413,"positive","The tweet highlights the government's commitment to turning the Agenda 2030 into action by moving from words to deeds, suggesting a positive and proactive approach.","positive"
"1309402888146481152","podemos","Tenemos la obligación de revertir los recortes del PP que tanto daño han hecho. Nunca más un sistema de dependencia que coloque en una situación de vulnerabilidad a nuestros mayores.",413,"negative","The tweet expresses a strong obligation to reverse cuts made by a previous government that caused significant harm, indicating a negative past situation and a desire for rectification.","negative"
"1309241273782546434","podemos","📺 : 'No puede ser que después de la crisis sanitaria que hemos vivido en abril y mayo, el sistema sanitario esté ahora peor '. #LaNoche24H",413,"negative","The tweet quotes someone stating that the healthcare system is now worse after a health crisis, which is a negative assessment of the current situation.","negative"
"1309179791300538370","podemos","🧐 ¿#PorQuéPodemos? Porque con la nueva elección de órganos locales y Redes de Círculos, la militancia será la que decida en el día a día de la organización. Si quieres seguir cambiando las cosas, apúntate como militante 👉",413,"positive","The tweet explains the rationale behind a political party's name ('PorQuéPodemos') by emphasizing the empowerment of its members to make decisions, suggesting a positive organizational structure and democratic process.","positive"
"1309178532719853568","podemos","Queremos que nuestra militancia sea la protagonista en el día a día de Podemos y tener una organización fuerte que haga políticas desde la base. ¿#PorQuéPodemos? 👉 Porque las cosas solo cambian con el compromiso y la lucha colectiva. 📩 Inscríbete en",413,"positive","The tweet outlines a vision for a strong political organization driven by its members and collective action, framing it as a positive force for change.","positive"
"1309177274592194560","podemos","En poco tiempo, hemos hecho posible cosas que parecían imposibles, pero para seguir avanzando necesitamos una organización fuerte en cada rincón del país. ¿#PorQuéPodemos? Porque sí, sí se puede. Y lo hemos demostrado. 💪 ➡️ Inscríbete como militante en",413,"positive","The tweet emphasizes the achievement of seemingly impossible goals and the need for a strong organization to continue advancing, conveying a sense of accomplishment and future optimism.","positive"
"1309175766744068096","podemos","🤔 ¿#PorQuéPodemos? ¿Quieres una legislación laboral más justa? ¿Servicios públicos más fuertes? ¿Avanzar hacia un horizonte republicano? Porque aún nos quedan muchos 'Sí se puede' por gritar, inscríbete como militante y decide el rumbo de Podemos ⤵️",413,"positive","The tweet poses rhetorical questions about desired political outcomes (fairer labor laws, stronger public services, republican future) and encourages membership to achieve them, framing these as positive aspirations.","positive"
"1309115618730356737","podemos","No hay mejor metáfora para mostrar la situación del Gobierno de la Comunidad de Madrid 🤦‍♀️",413,"negative","The tweet uses a negative metaphor ('huele a podrido') to describe the situation of the Community of Madrid's government, indicating a strong negative sentiment.","negative"
"1309100518933893120","podemos","Ya huele a podrido.",413,"negative","The tweet uses a strong negative idiom ('Ya huele a podrido') to express a very negative sentiment about a situation.","negative"
"1309092720648970240","podemos","Un gran ejemplo de dignidad y de cómo luchar por los derechos vale la pena. Otra batalla de los trabajadores y trabajadoras ganada a los poderosos. El siguiente paso es convertirlo en ley. Acabar con los falsos autónomos es una prioridad.",413,"positive","The tweet celebrates a victory for workers in their fight for rights, highlighting dignity and the value of struggle, and prioritizes ending precarious work, all of which are positive outcomes and goals.","positive"
